30.11.2025;09:00;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;SUNDAY_SERVICE
24.09.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
25.09.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
07.12.2025;09:00;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;SUNDAY_SERVICE
27.09.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;EVE_MASS
14.12.2025;09:00;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;SUNDAY_SERVICE
28.09.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;LITURGY_OF_THE_WORD
01.10.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;LITURGY_OF_THE_WORD
02.10.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
21.12.2025;09:00;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;SUNDAY_SERVICE
04.10.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;EVE_MASS
05.10.2025;09:30;89fce045-2ad4-43b3-b088-d1e697999793;SUNDAY_SERVICE
28.12.2025;09:00;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;SUNDAY_SERVICE
08.10.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
09.10.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
04.07.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
11.10.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;EVE_MASS
11.07.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
12.10.2025;09:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;SUNDAY_SERVICE
15.10.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
16.10.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
18.07.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
18.10.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;EVE_MASS
19.10.2025;09:30;89fce045-2ad4-43b3-b088-d1e697999793;SUNDAY_SERVICE
01.08.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
22.10.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
23.10.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
08.08.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
15.08.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
26.10.2025;09:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;SUNDAY_SERVICE
29.10.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
30.10.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
22.08.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
01.11.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;EVE_MASS
29.08.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
02.11.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;LITURGY_OF_THE_WORD
05.11.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
06.11.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
05.09.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
08.11.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;EVE_MASS
09.11.2025;09:30;89fce045-2ad4-43b3-b088-d1e697999793;SUNDAY_SERVICE
12.09.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
12.11.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
13.11.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
26.09.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
15.11.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;EVE_MASS
03.10.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
16.11.2025;09:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;SUNDAY_SERVICE
19.11.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
20.11.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
10.10.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
22.11.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;EVE_MASS
17.10.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
23.11.2025;09:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;SUNDAY_SERVICE
26.11.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
27.11.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
24.10.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
31.10.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
30.11.2025;09:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;SUNDAY_SERVICE
03.12.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
04.12.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
07.11.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
06.12.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;EVE_MASS
14.11.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
07.12.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;LITURGY_OF_THE_WORD
10.12.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
11.12.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
21.11.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
13.12.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;EVE_MASS
14.12.2025;09:30;89fce045-2ad4-43b3-b088-d1e697999793;SUNDAY_SERVICE
28.11.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
17.12.2025;09:00;00d72c7f-b7c5-4729-9438-893f0ecc67ed;WEEKDAY_MASS
18.12.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
05.12.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
20.12.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;EVE_MASS
12.12.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
21.12.2025;09:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;SUNDAY_SERVICE
27.12.2025;18:30;00d72c7f-b7c5-4729-9438-893f0ecc67ed;EVE_MASS
28.12.2025;09:30;89fce045-2ad4-43b3-b088-d1e697999793;SUNDAY_SERVICE
19.12.2025;18:30;cae70e4a-76fe-4db8-ac0c-cb98b38c2005;WEEKDAY_MASS
31.12.2025;18:30;89fce045-2ad4-43b3-b088-d1e697999793;WEEKDAY_MASS
